"","x","y","V3"
"367",696987.056977,4115582.71884812,145
"368",696990.931977,4115582.71884812,145
"369",696994.806977,4115582.71884812,145
"370",696998.681977,4115582.71884812,145
"371",697002.556977,4115582.71884812,145
"372",697006.431977,4115582.71884812,145
"373",697037.431977,4115582.71884812,145
"374",697041.306977,4115582.71884812,145
"375",697045.181977,4115582.71884812,145
"376",697049.056977,4115582.71884812,145
"377",697052.931977,4115582.71884812,145
"378",697056.806977,4115582.71884812,145
"379",697060.681977,4115582.71884812,145
"380",697072.306977,4115582.71884812,145
"381",697145.931977,4115582.71884812,145
"382",697149.806977,4115582.71884812,145
"383",697153.681977,4115582.71884812,145
"384",697157.556977,4115582.71884812,145
"385",697161.431977,4115582.71884812,145
"386",697165.306977,4115582.71884812,145
"387",697169.181977,4115582.71884812,145
"388",697173.056977,4115582.71884812,145
"389",697176.931977,4115582.71884812,145
"390",697231.181977,4115582.71884812,145
"391",697235.056977,4115582.71884812,145
"392",697238.931977,4115582.71884812,145
"393",697328.056977,4115582.71884812,145
"394",697331.931977,4115582.71884812,145
"395",697335.806977,4115582.71884812,145
"396",697339.681977,4115582.71884812,145
"397",697343.556977,4115582.71884812,145
"398",697347.431977,4115582.71884812,145
"399",697351.306977,4115582.71884812,145
"400",697355.181977,4115582.71884812,145
"401",697359.056977,4115582.71884812,145
"402",697362.931977,4115582.71884812,145
"403",697366.806977,4115582.71884812,145
"404",697370.681977,4115582.71884812,145
"405",697374.556977,4115582.71884812,145
"406",697378.431977,4115582.71884812,145
"407",697382.306977,4115582.71884812,145
"408",697386.181977,4115582.71884812,145
"409",697390.056977,4115582.71884812,145
"410",697393.931977,4115582.71884812,145
"411",697397.806977,4115582.71884812,145
"412",697401.681977,4115582.71884812,145
"413",697405.556977,4115582.71884812,145
"414",697409.431977,4115582.71884812,145
"415",697413.306977,4115582.71884812,145
"416",697417.181977,4115582.71884812,145
"417",697421.056977,4115582.71884812,145
"418",697424.931977,4115582.71884812,145
"419",697428.806977,4115582.71884812,145
"420",697432.681977,4115582.71884812,145
"421",697436.556977,4115582.71884812,145
"422",697440.431977,4115582.71884812,145
"423",697444.306977,4115582.71884812,145
"424",697448.181977,4115582.71884812,145
"425",697452.056977,4115582.71884812,145
"426",697455.931977,4115582.71884812,145
"427",697459.806977,4115582.71884812,145
"428",697463.681977,4115582.71884812,145
"429",697467.556977,4115582.71884812,145
"430",697471.431977,4115582.71884812,145
"431",697475.306977,4115582.71884812,145
"432",697533.431977,4115582.71884812,145
"433",697599.306977,4115582.71884812,145
"434",697603.181977,4115582.71884812,145
"435",697607.056977,4115582.71884812,145
"436",697610.931977,4115582.71884812,145
"437",697614.806977,4115582.71884812,145
"438",697618.681977,4115582.71884812,145
"439",697634.181977,4115582.71884812,145
"440",696475.556977,4115578.84341559,145
"441",696479.431977,4115578.84341559,145
"442",696483.306977,4115578.84341559,145
"443",696487.181977,4115578.84341559,145
"444",696564.681977,4115578.84341559,145
"445",696607.306977,4115578.84341559,145
"446",696750.681977,4115578.84341559,145
"447",696754.556977,4115578.84341559,145
"448",696758.431977,4115578.84341559,145
"449",696816.556977,4115578.84341559,145
"450",696820.431977,4115578.84341559,145
"451",696824.306977,4115578.84341559,145
"452",696828.181977,4115578.84341559,145
"453",696832.056977,4115578.84341559,145
"454",696835.931977,4115578.84341559,145
"455",696839.806977,4115578.84341559,145
"456",696843.681977,4115578.84341559,145
"457",696847.556977,4115578.84341559,145
"458",696851.431977,4115578.84341559,145
"459",696855.306977,4115578.84341559,145
"460",696859.181977,4115578.84341559,145
"461",696863.056977,4115578.84341559,145
"462",696866.931977,4115578.84341559,145
"463",696870.806977,4115578.84341559,145
"464",696874.681977,4115578.84341559,145
"465",696878.556977,4115578.84341559,145
"466",696882.431977,4115578.84341559,145
"467",696886.306977,4115578.84341559,145
"468",696890.181977,4115578.84341559,145
"469",696894.056977,4115578.84341559,145
"470",696901.806977,4115578.84341559,145
"471",696905.681977,4115578.84341559,145
"472",696909.556977,4115578.84341559,145
"473",696913.431977,4115578.84341559,145
"474",696917.306977,4115578.84341559,145
"475",696921.181977,4115578.84341559,145
"476",696925.056977,4115578.84341559,145
"477",696928.931977,4115578.84341559,145
"478",696932.806977,4115578.84341559,145
"479",696936.681977,4115578.84341559,145
"480",696940.556977,4115578.84341559,145
"481",696944.431977,4115578.84341559,145
"482",696948.306977,4115578.84341559,145
"483",696952.181977,4115578.84341559,145
"484",696956.056977,4115578.84341559,145
"485",696959.931977,4115578.84341559,145
"486",696963.806977,4115578.84341559,145
"487",696967.681977,4115578.84341559,145
"488",696971.556977,4115578.84341559,145
"489",696975.431977,4115578.84341559,145
"490",696990.931977,4115578.84341559,145
"491",696994.806977,4115578.84341559,145
"492",696998.681977,4115578.84341559,145
"493",697002.556977,4115578.84341559,145
"494",697006.431977,4115578.84341559,145
"495",697037.431977,4115578.84341559,145
"496",697041.306977,4115578.84341559,145
"497",697045.181977,4115578.84341559,145
"498",697049.056977,4115578.84341559,145
"499",697138.181977,4115578.84341559,145
"500",697142.056977,4115578.84341559,145
"501",697145.931977,4115578.84341559,145
"502",697149.806977,4115578.84341559,145
"503",697153.681977,4115578.84341559,145
"504",697157.556977,4115578.84341559,145
"505",697161.431977,4115578.84341559,145
"506",697165.306977,4115578.84341559,145
"507",697169.181977,4115578.84341559,145
"508",697173.056977,4115578.84341559,145
"509",697176.931977,4115578.84341559,145
"510",697180.806977,4115578.84341559,145
