"","x","y","V3"
"1",697169.181977,4115288.18597615,139
"2",697196.306977,4115288.18597615,139
"3",697200.181977,4115288.18597615,139
"4",697328.056977,4115288.18597615,139
"5",697331.931977,4115288.18597615,139
"6",697335.806977,4115288.18597615,139
"7",697339.681977,4115288.18597615,139
"8",697343.556977,4115288.18597615,139
"9",697347.431977,4115288.18597615,139
"10",697351.306977,4115288.18597615,139
"11",697355.181977,4115288.18597615,139
"12",697359.056977,4115288.18597615,139
"13",697362.931977,4115288.18597615,139
"14",697366.806977,4115288.18597615,139
"15",697370.681977,4115288.18597615,139
"16",697374.556977,4115288.18597615,139
"17",697378.431977,4115288.18597615,139
"18",697382.306977,4115288.18597615,139
"19",697386.181977,4115288.18597615,139
"20",697390.056977,4115288.18597615,139
"21",697393.931977,4115288.18597615,139
"22",697397.806977,4115288.18597615,139
"23",697401.681977,4115288.18597615,139
"24",697405.556977,4115288.18597615,139
"25",697409.431977,4115288.18597615,139
"26",697413.306977,4115288.18597615,139
"27",697417.181977,4115288.18597615,139
"28",697421.056977,4115288.18597615,139
"29",697424.931977,4115288.18597615,139
"30",697428.806977,4115288.18597615,139
"31",697432.681977,4115288.18597615,139
"32",697436.556977,4115288.18597615,139
"33",697440.431977,4115288.18597615,139
"34",697444.306977,4115288.18597615,139
"35",697448.181977,4115288.18597615,139
"36",697452.056977,4115288.18597615,139
"37",697455.931977,4115288.18597615,139
"38",697479.181977,4115288.18597615,139
"39",697200.181977,4115284.31054362,139
"40",697328.056977,4115284.31054362,139
"41",697331.931977,4115284.31054362,139
"42",697335.806977,4115284.31054362,139
"43",697339.681977,4115284.31054362,139
"44",697343.556977,4115284.31054362,139
"45",697347.431977,4115284.31054362,139
"46",697351.306977,4115284.31054362,139
"47",697355.181977,4115284.31054362,139
"48",697359.056977,4115284.31054362,139
"49",697362.931977,4115284.31054362,139
"50",697366.806977,4115284.31054362,139
"51",697370.681977,4115284.31054362,139
"52",697374.556977,4115284.31054362,139
"53",697378.431977,4115284.31054362,139
"54",697382.306977,4115284.31054362,139
"55",697386.181977,4115284.31054362,139
"56",697390.056977,4115284.31054362,139
"57",697393.931977,4115284.31054362,139
"58",697397.806977,4115284.31054362,139
"59",697401.681977,4115284.31054362,139
"60",697405.556977,4115284.31054362,139
"61",697409.431977,4115284.31054362,139
"62",697413.306977,4115284.31054362,139
"63",697417.181977,4115284.31054362,139
"64",697421.056977,4115284.31054362,139
"65",697424.931977,4115284.31054362,139
"66",697428.806977,4115284.31054362,139
"67",697432.681977,4115284.31054362,139
"68",697436.556977,4115284.31054362,139
"69",697440.431977,4115284.31054362,139
"70",697444.306977,4115284.31054362,139
"71",697448.181977,4115284.31054362,139
"72",697452.056977,4115284.31054362,139
"73",697455.931977,4115284.31054362,139
"74",697176.931977,4115280.43511109,139
"75",697200.181977,4115280.43511109,139
"76",697328.056977,4115280.43511109,139
"77",697331.931977,4115280.43511109,139
"78",697335.806977,4115280.43511109,139
"79",697339.681977,4115280.43511109,139
"80",697343.556977,4115280.43511109,139
"81",697347.431977,4115280.43511109,139
"82",697351.306977,4115280.43511109,139
"83",697355.181977,4115280.43511109,139
"84",697359.056977,4115280.43511109,139
"85",697362.931977,4115280.43511109,139
"86",697366.806977,4115280.43511109,139
"87",697370.681977,4115280.43511109,139
"88",697374.556977,4115280.43511109,139
"89",697378.431977,4115280.43511109,139
"90",697382.306977,4115280.43511109,139
"91",697386.181977,4115280.43511109,139
"92",697390.056977,4115280.43511109,139
"93",697393.931977,4115280.43511109,139
"94",697397.806977,4115280.43511109,139
"95",697401.681977,4115280.43511109,139
"96",697405.556977,4115280.43511109,139
"97",697409.431977,4115280.43511109,139
"98",697413.306977,4115280.43511109,139
"99",697417.181977,4115280.43511109,139
"100",697421.056977,4115280.43511109,139
"101",697424.931977,4115280.43511109,139
"102",697428.806977,4115280.43511109,139
"103",697432.681977,4115280.43511109,139
"104",697436.556977,4115280.43511109,139
"105",697440.431977,4115280.43511109,139
"106",697444.306977,4115280.43511109,139
"107",697448.181977,4115280.43511109,139
"108",697452.056977,4115280.43511109,139
"109",697455.931977,4115280.43511109,139
"110",697459.806977,4115280.43511109,139
"111",697200.181977,4115276.55967857,139
"112",697339.681977,4115276.55967857,139
"113",697343.556977,4115276.55967857,139
"114",697347.431977,4115276.55967857,139
"115",697351.306977,4115276.55967857,139
"116",697355.181977,4115276.55967857,139
"117",697359.056977,4115276.55967857,139
"118",697362.931977,4115276.55967857,139
"119",697366.806977,4115276.55967857,139
"120",697370.681977,4115276.55967857,139
"121",697374.556977,4115276.55967857,139
"122",697378.431977,4115276.55967857,139
"123",697382.306977,4115276.55967857,139
"124",697386.181977,4115276.55967857,139
"125",697390.056977,4115276.55967857,139
"126",697393.931977,4115276.55967857,139
"127",697397.806977,4115276.55967857,139
"128",697401.681977,4115276.55967857,139
"129",697405.556977,4115276.55967857,139
"130",697409.431977,4115276.55967857,139
"131",697413.306977,4115276.55967857,139
"132",697417.181977,4115276.55967857,139
"133",697421.056977,4115276.55967857,139
"134",697424.931977,4115276.55967857,139
"135",697428.806977,4115276.55967857,139
"136",697432.681977,4115276.55967857,139
"137",697436.556977,4115276.55967857,139
"138",697440.431977,4115276.55967857,139
"139",697444.306977,4115276.55967857,139
"140",697448.181977,4115276.55967857,139
"141",697452.056977,4115276.55967857,139
"142",697455.931977,4115276.55967857,139
"143",697459.806977,4115276.55967857,139
"144",697463.681977,4115276.55967857,139
"145",697467.556977,4115276.55967857,139
"146",697173.056977,4115272.68424604,139
"147",697204.056977,4115272.68424604,139
"148",697339.681977,4115272.68424604,139
"149",697343.556977,4115272.68424604,139
"150",697347.431977,4115272.68424604,139
"151",697351.306977,4115272.68424604,139
"152",697355.181977,4115272.68424604,139
"153",697359.056977,4115272.68424604,139
"154",697362.931977,4115272.68424604,139
"155",697366.806977,4115272.68424604,139
"156",697370.681977,4115272.68424604,139
"157",697374.556977,4115272.68424604,139
"158",697378.431977,4115272.68424604,139
"159",697382.306977,4115272.68424604,139
"160",697386.181977,4115272.68424604,139
"161",697390.056977,4115272.68424604,139
"162",697393.931977,4115272.68424604,139
"163",697397.806977,4115272.68424604,139
"164",697401.681977,4115272.68424604,139
"165",697405.556977,4115272.68424604,139
"166",697409.431977,4115272.68424604,139
"167",697413.306977,4115272.68424604,139
"168",697417.181977,4115272.68424604,139
"169",697421.056977,4115272.68424604,139
"170",697424.931977,4115272.68424604,139
"171",697428.806977,4115272.68424604,139
"172",697432.681977,4115272.68424604,139
"173",697436.556977,4115272.68424604,139
"174",697440.431977,4115272.68424604,139
"175",697444.306977,4115272.68424604,139
"176",697448.181977,4115272.68424604,139
"177",697452.056977,4115272.68424604,139
"178",697455.931977,4115272.68424604,139
"179",697459.806977,4115272.68424604,139
"180",697463.681977,4115272.68424604,139
"181",697467.556977,4115272.68424604,139
"182",697219.556977,4115268.80881352,139
"183",697339.681977,4115268.80881352,139
"184",697343.556977,4115268.80881352,139
"185",697347.431977,4115268.80881352,139
"186",697351.306977,4115268.80881352,139
"187",697355.181977,4115268.80881352,139
"188",697359.056977,4115268.80881352,139
"189",697362.931977,4115268.80881352,139
"190",697366.806977,4115268.80881352,139
"191",697370.681977,4115268.80881352,139
"192",697374.556977,4115268.80881352,139
"193",697378.431977,4115268.80881352,139
"194",697382.306977,4115268.80881352,139
"195",697386.181977,4115268.80881352,139
"196",697390.056977,4115268.80881352,139
"197",697393.931977,4115268.80881352,139
"198",697397.806977,4115268.80881352,139
"199",697401.681977,4115268.80881352,139
"200",697405.556977,4115268.80881352,139
"201",697409.431977,4115268.80881352,139
"202",697413.306977,4115268.80881352,139
"203",697417.181977,4115268.80881352,139
"204",697421.056977,4115268.80881352,139
"205",697424.931977,4115268.80881352,139
"206",697428.806977,4115268.80881352,139
"207",697432.681977,4115268.80881352,139
"208",697436.556977,4115268.80881352,139
"209",697440.431977,4115268.80881352,139
"210",697444.306977,4115268.80881352,139
"211",697448.181977,4115268.80881352,139
"212",697452.056977,4115268.80881352,139
"213",697455.931977,4115268.80881352,139
"214",697459.806977,4115268.80881352,139
"215",697463.681977,4115268.80881352,139
"216",697467.556977,4115268.80881352,139
"217",697173.056977,4115264.93338099,139
"218",697339.681977,4115264.93338099,139
"219",697343.556977,4115264.93338099,139
"220",697347.431977,4115264.93338099,139
"221",697351.306977,4115264.93338099,139
"222",697355.181977,4115264.93338099,139
"223",697359.056977,4115264.93338099,139
"224",697362.931977,4115264.93338099,139
"225",697366.806977,4115264.93338099,139
"226",697370.681977,4115264.93338099,139
"227",697374.556977,4115264.93338099,139
"228",697378.431977,4115264.93338099,139
"229",697382.306977,4115264.93338099,139
"230",697386.181977,4115264.93338099,139
"231",697390.056977,4115264.93338099,139
"232",697393.931977,4115264.93338099,139
"233",697397.806977,4115264.93338099,139
"234",697401.681977,4115264.93338099,139
"235",697405.556977,4115264.93338099,139
"236",697409.431977,4115264.93338099,139
"237",697413.306977,4115264.93338099,139
"238",697417.181977,4115264.93338099,139
"239",697421.056977,4115264.93338099,139
"240",697424.931977,4115264.93338099,139
"241",697428.806977,4115264.93338099,139
"242",697432.681977,4115264.93338099,139
"243",697436.556977,4115264.93338099,139
"244",697440.431977,4115264.93338099,139
"245",697444.306977,4115264.93338099,139
"246",697448.181977,4115264.93338099,139
"247",697452.056977,4115264.93338099,139
"248",697455.931977,4115264.93338099,139
"249",697459.806977,4115264.93338099,139
"250",697463.681977,4115264.93338099,139
"251",697467.556977,4115264.93338099,139
"252",697200.181977,4115261.05794846,139
"253",697339.681977,4115261.05794846,139
"254",697343.556977,4115261.05794846,139
"255",697347.431977,4115261.05794846,139
"256",697351.306977,4115261.05794846,139
"257",697355.181977,4115261.05794846,139
"258",697359.056977,4115261.05794846,139
"259",697362.931977,4115261.05794846,139
"260",697366.806977,4115261.05794846,139
"261",697370.681977,4115261.05794846,139
"262",697374.556977,4115261.05794846,139
"263",697378.431977,4115261.05794846,139
"264",697382.306977,4115261.05794846,139
"265",697386.181977,4115261.05794846,139
"266",697390.056977,4115261.05794846,139
"267",697393.931977,4115261.05794846,139
"268",697397.806977,4115261.05794846,139
"269",697401.681977,4115261.05794846,139
"270",697405.556977,4115261.05794846,139
"271",697409.431977,4115261.05794846,139
"272",697413.306977,4115261.05794846,139
"273",697417.181977,4115261.05794846,139
"274",697421.056977,4115261.05794846,139
"275",697424.931977,4115261.05794846,139
"276",697428.806977,4115261.05794846,139
"277",697432.681977,4115261.05794846,139
"278",697436.556977,4115261.05794846,139
"279",697440.431977,4115261.05794846,139
"280",697444.306977,4115261.05794846,139
"281",697448.181977,4115261.05794846,139
"282",697452.056977,4115261.05794846,139
"283",697455.931977,4115261.05794846,139
"284",697459.806977,4115261.05794846,139
"285",697463.681977,4115261.05794846,139
"286",697467.556977,4115261.05794846,139
"287",697200.181977,4115257.18251594,139
"288",697339.681977,4115257.18251594,139
"289",697343.556977,4115257.18251594,139
"290",697347.431977,4115257.18251594,139
"291",697351.306977,4115257.18251594,139
"292",697355.181977,4115257.18251594,139
"293",697359.056977,4115257.18251594,139
"294",697362.931977,4115257.18251594,139
"295",697366.806977,4115257.18251594,139
"296",697370.681977,4115257.18251594,139
"297",697374.556977,4115257.18251594,139
"298",697378.431977,4115257.18251594,139
"299",697382.306977,4115257.18251594,139
"300",697386.181977,4115257.18251594,139
"301",697390.056977,4115257.18251594,139
"302",697393.931977,4115257.18251594,139
"303",697397.806977,4115257.18251594,139
"304",697401.681977,4115257.18251594,139
"305",697405.556977,4115257.18251594,139
"306",697409.431977,4115257.18251594,139
"307",697413.306977,4115257.18251594,139
"308",697417.181977,4115257.18251594,139
"309",697421.056977,4115257.18251594,139
"310",697424.931977,4115257.18251594,139
"311",697428.806977,4115257.18251594,139
"312",697432.681977,4115257.18251594,139
"313",697436.556977,4115257.18251594,139
"314",697440.431977,4115257.18251594,139
"315",697444.306977,4115257.18251594,139
"316",697448.181977,4115257.18251594,139
"317",697452.056977,4115257.18251594,139
"318",697455.931977,4115257.18251594,139
"319",697459.806977,4115257.18251594,139
"320",697463.681977,4115257.18251594,139
"321",697467.556977,4115257.18251594,139
"322",697471.431977,4115257.18251594,139
"323",697475.306977,4115257.18251594,139
"324",697200.181977,4115253.30708341,139
"325",697339.681977,4115253.30708341,139
"326",697343.556977,4115253.30708341,139
"327",697347.431977,4115253.30708341,139
"328",697351.306977,4115253.30708341,139
"329",697355.181977,4115253.30708341,139
"330",697359.056977,4115253.30708341,139
"331",697362.931977,4115253.30708341,139
"332",697366.806977,4115253.30708341,139
"333",697370.681977,4115253.30708341,139
"334",697374.556977,4115253.30708341,139
"335",697378.431977,4115253.30708341,139
"336",697382.306977,4115253.30708341,139
"337",697386.181977,4115253.30708341,139
"338",697390.056977,4115253.30708341,139
"339",697393.931977,4115253.30708341,139
"340",697397.806977,4115253.30708341,139
"341",697401.681977,4115253.30708341,139
"342",697405.556977,4115253.30708341,139
"343",697409.431977,4115253.30708341,139
"344",697413.306977,4115253.30708341,139
"345",697417.181977,4115253.30708341,139
"346",697421.056977,4115253.30708341,139
"347",697424.931977,4115253.30708341,139
"348",697428.806977,4115253.30708341,139
"349",697432.681977,4115253.30708341,139
"350",697436.556977,4115253.30708341,139
"351",697440.431977,4115253.30708341,139
"352",697444.306977,4115253.30708341,139
"353",697448.181977,4115253.30708341,139
"354",697452.056977,4115253.30708341,139
"355",697455.931977,4115253.30708341,139
"356",697459.806977,4115253.30708341,139
"357",697463.681977,4115253.30708341,139
"358",697467.556977,4115253.30708341,139
"359",697471.431977,4115253.30708341,139
"360",697475.306977,4115253.30708341,139
"361",697200.181977,4115249.43165089,139
"362",697339.681977,4115249.43165089,139
"363",697343.556977,4115249.43165089,139
"364",697347.431977,4115249.43165089,139
"365",697351.306977,4115249.43165089,139
"366",697355.181977,4115249.43165089,139
"367",697359.056977,4115249.43165089,139
"368",697362.931977,4115249.43165089,139
"369",697366.806977,4115249.43165089,139
"370",697370.681977,4115249.43165089,139
"371",697374.556977,4115249.43165089,139
"372",697378.431977,4115249.43165089,139
"373",697382.306977,4115249.43165089,139
"374",697386.181977,4115249.43165089,139
"375",697390.056977,4115249.43165089,139
"376",697393.931977,4115249.43165089,139
"377",697397.806977,4115249.43165089,139
"378",697401.681977,4115249.43165089,139
"379",697405.556977,4115249.43165089,139
"380",697409.431977,4115249.43165089,139
"381",697413.306977,4115249.43165089,139
"382",697417.181977,4115249.43165089,139
"383",697421.056977,4115249.43165089,139
"384",697424.931977,4115249.43165089,139
"385",697428.806977,4115249.43165089,139
"386",697432.681977,4115249.43165089,139
"387",697436.556977,4115249.43165089,139
"388",697440.431977,4115249.43165089,139
"389",697444.306977,4115249.43165089,139
"390",697448.181977,4115249.43165089,139
"391",697452.056977,4115249.43165089,139
"392",697455.931977,4115249.43165089,139
"393",697459.806977,4115249.43165089,139
"394",697463.681977,4115249.43165089,139
"395",697467.556977,4115249.43165089,139
"396",697471.431977,4115249.43165089,139
"397",697475.306977,4115249.43165089,139
"398",697200.181977,4115245.55621836,139
"399",697347.431977,4115245.55621836,139
"400",697351.306977,4115245.55621836,139
"401",697355.181977,4115245.55621836,139
"402",697359.056977,4115245.55621836,139
"403",697362.931977,4115245.55621836,139
"404",697366.806977,4115245.55621836,139
"405",697370.681977,4115245.55621836,139
"406",697374.556977,4115245.55621836,139
"407",697378.431977,4115245.55621836,139
"408",697382.306977,4115245.55621836,139
"409",697386.181977,4115245.55621836,139
"410",697390.056977,4115245.55621836,139
"411",697393.931977,4115245.55621836,139
"412",697397.806977,4115245.55621836,139
"413",697401.681977,4115245.55621836,139
