"","x","y","V3"
"150",696603.431977,4114757.25172009,214
"151",696607.306977,4114757.25172009,214
"152",695979.556977,4114753.37628756,214
"153",695983.431977,4114753.37628756,214
"154",696150.056977,4114753.37628756,214
"155",696153.931977,4114753.37628756,214
"156",696157.806977,4114753.37628756,214
"157",696208.181977,4114753.37628756,214
"158",696212.056977,4114753.37628756,214
"159",696347.681977,4114753.37628756,214
"160",696370.931977,4114753.37628756,214
"161",696584.056977,4114753.37628756,214
"162",696587.931977,4114753.37628756,214
"163",696591.806977,4114753.37628756,214
"164",696595.681977,4114753.37628756,214
"165",696599.556977,4114753.37628756,214
"166",696603.431977,4114753.37628756,214
"167",696607.306977,4114753.37628756,214
"168",695979.556977,4114749.50085504,214
"169",695983.431977,4114749.50085504,214
"170",695987.306977,4114749.50085504,214
"171",696010.556977,4114749.50085504,214
"172",696014.431977,4114749.50085504,214
"173",696018.306977,4114749.50085504,214
"174",696146.181977,4114749.50085504,214
"175",696150.056977,4114749.50085504,214
"176",696153.931977,4114749.50085504,214
"177",696157.806977,4114749.50085504,214
"178",696161.681977,4114749.50085504,214
"179",696204.306977,4114749.50085504,214
"180",696208.181977,4114749.50085504,214
"181",696347.681977,4114749.50085504,214
"182",696370.931977,4114749.50085504,214
"183",696584.056977,4114749.50085504,214
"184",696587.931977,4114749.50085504,214
"185",696591.806977,4114749.50085504,214
"186",696595.681977,4114749.50085504,214
"187",696599.556977,4114749.50085504,214
"188",696603.431977,4114749.50085504,214
"189",696607.306977,4114749.50085504,214
"190",696611.181977,4114749.50085504,214
"191",695975.681977,4114745.62542251,214
"192",695979.556977,4114745.62542251,214
"193",695983.431977,4114745.62542251,214
"194",695987.306977,4114745.62542251,214
"195",696010.556977,4114745.62542251,214
"196",696014.431977,4114745.62542251,214
"197",696018.306977,4114745.62542251,214
"198",696146.181977,4114745.62542251,214
"199",696150.056977,4114745.62542251,214
"200",696153.931977,4114745.62542251,214
"201",696157.806977,4114745.62542251,214
"202",696161.681977,4114745.62542251,214
"203",696347.681977,4114745.62542251,214
"204",696370.931977,4114745.62542251,214
"205",696587.931977,4114745.62542251,214
"206",696591.806977,4114745.62542251,214
"207",696595.681977,4114745.62542251,214
"208",696599.556977,4114745.62542251,214
"209",696603.431977,4114745.62542251,214
"210",696607.306977,4114745.62542251,214
"211",696611.181977,4114745.62542251,214
"212",695975.681977,4114741.74998999,214
"213",695979.556977,4114741.74998999,214
"214",695983.431977,4114741.74998999,214
"215",695987.306977,4114741.74998999,214
"216",696010.556977,4114741.74998999,214
"217",696014.431977,4114741.74998999,214
"218",696018.306977,4114741.74998999,214
"219",696146.181977,4114741.74998999,214
"220",696150.056977,4114741.74998999,214
"221",696153.931977,4114741.74998999,214
"222",696157.806977,4114741.74998999,214
"223",696161.681977,4114741.74998999,214
"224",696347.681977,4114741.74998999,214
"225",696370.931977,4114741.74998999,214
"226",696374.806977,4114741.74998999,214
"227",696378.681977,4114741.74998999,214
"228",696382.556977,4114741.74998999,214
"229",696386.431977,4114741.74998999,214
"230",696587.931977,4114741.74998999,214
"231",696591.806977,4114741.74998999,214
"232",696595.681977,4114741.74998999,214
"233",696599.556977,4114741.74998999,214
"234",696603.431977,4114741.74998999,214
"235",696607.306977,4114741.74998999,214
"236",696611.181977,4114741.74998999,214
"237",695975.681977,4114737.87455746,214
"238",695979.556977,4114737.87455746,214
"239",695983.431977,4114737.87455746,214
"240",695987.306977,4114737.87455746,214
"241",695991.181977,4114737.87455746,214
"242",695995.056977,4114737.87455746,214
"243",695998.931977,4114737.87455746,214
"244",696002.806977,4114737.87455746,214
"245",696006.681977,4114737.87455746,214
"246",696010.556977,4114737.87455746,214
"247",696014.431977,4114737.87455746,214
"248",696018.306977,4114737.87455746,214
"249",696146.181977,4114737.87455746,214
"250",696150.056977,4114737.87455746,214
"251",696161.681977,4114737.87455746,214
"252",696173.306977,4114737.87455746,214
"253",696347.681977,4114737.87455746,214
"254",696374.806977,4114737.87455746,214
"255",696378.681977,4114737.87455746,214
"256",696382.556977,4114737.87455746,214
"257",696386.431977,4114737.87455746,214
"258",696390.306977,4114737.87455746,214
"259",696587.931977,4114737.87455746,214
"260",696591.806977,4114737.87455746,214
"261",696595.681977,4114737.87455746,214
"262",696599.556977,4114737.87455746,214
"263",696603.431977,4114737.87455746,214
"264",696607.306977,4114737.87455746,214
"265",696611.181977,4114737.87455746,214
"266",695960.181977,4114733.99912493,214
"267",695975.681977,4114733.99912493,214
"268",695979.556977,4114733.99912493,214
"269",695983.431977,4114733.99912493,214
"270",695987.306977,4114733.99912493,214
"271",695991.181977,4114733.99912493,214
"272",695995.056977,4114733.99912493,214
"273",695998.931977,4114733.99912493,214
"274",696002.806977,4114733.99912493,214
"275",696006.681977,4114733.99912493,214
"276",696010.556977,4114733.99912493,214
"277",696014.431977,4114733.99912493,214
"278",696018.306977,4114733.99912493,214
"279",696111.306977,4114733.99912493,214
"280",696146.181977,4114733.99912493,214
"281",696347.681977,4114733.99912493,214
"282",696378.681977,4114733.99912493,214
"283",696382.556977,4114733.99912493,214
"284",696386.431977,4114733.99912493,214
"285",696390.306977,4114733.99912493,214
"286",696587.931977,4114733.99912493,214
"287",696591.806977,4114733.99912493,214
"288",696595.681977,4114733.99912493,214
"289",696599.556977,4114733.99912493,214
"290",696603.431977,4114733.99912493,214
"291",696607.306977,4114733.99912493,214
"292",696611.181977,4114733.99912493,214
"293",695975.681977,4114730.12369241,214
"294",695979.556977,4114730.12369241,214
"295",695983.431977,4114730.12369241,214
"296",695987.306977,4114730.12369241,214
"297",695991.181977,4114730.12369241,214
"298",695995.056977,4114730.12369241,214
"299",695998.931977,4114730.12369241,214
"300",696002.806977,4114730.12369241,214
"301",696006.681977,4114730.12369241,214
"302",696010.556977,4114730.12369241,214
"303",696014.431977,4114730.12369241,214
"304",696018.306977,4114730.12369241,214
"305",696115.181977,4114730.12369241,214
"306",696146.181977,4114730.12369241,214
"307",696347.681977,4114730.12369241,214
"308",696378.681977,4114730.12369241,214
"309",696382.556977,4114730.12369241,214
"310",696386.431977,4114730.12369241,214
"311",696390.306977,4114730.12369241,214
"312",696587.931977,4114730.12369241,214
"313",696591.806977,4114730.12369241,214
"314",696595.681977,4114730.12369241,214
"315",696599.556977,4114730.12369241,214
"316",696603.431977,4114730.12369241,214
"317",696607.306977,4114730.12369241,214
"318",696611.181977,4114730.12369241,214
"319",695964.056977,4114726.24825988,214
"320",695975.681977,4114726.24825988,214
"321",695979.556977,4114726.24825988,214
"322",695983.431977,4114726.24825988,214
"323",695987.306977,4114726.24825988,214
"324",695991.181977,4114726.24825988,214
"325",695995.056977,4114726.24825988,214
"326",695998.931977,4114726.24825988,214
"327",696002.806977,4114726.24825988,214
"328",696006.681977,4114726.24825988,214
"329",696115.181977,4114726.24825988,214
"330",696347.681977,4114726.24825988,214
"331",696378.681977,4114726.24825988,214
"332",696382.556977,4114726.24825988,214
"333",696386.431977,4114726.24825988,214
"334",696587.931977,4114726.24825988,214
"335",696591.806977,4114726.24825988,214
"336",696595.681977,4114726.24825988,214
"337",696599.556977,4114726.24825988,214
"338",696603.431977,4114726.24825988,214
"339",696607.306977,4114726.24825988,214
"340",695975.681977,4114722.37282736,214
"341",695979.556977,4114722.37282736,214
"342",695983.431977,4114722.37282736,214
"343",695987.306977,4114722.37282736,214
"344",695991.181977,4114722.37282736,214
"345",695995.056977,4114722.37282736,214
"346",695998.931977,4114722.37282736,214
"347",696002.806977,4114722.37282736,214
"348",696006.681977,4114722.37282736,214
"349",696115.181977,4114722.37282736,214
"350",696130.681977,4114722.37282736,214
"351",696347.681977,4114722.37282736,214
"352",696378.681977,4114722.37282736,214
"353",696382.556977,4114722.37282736,214
"354",696386.431977,4114722.37282736,214
"355",695975.681977,4114718.49739483,214
"356",695979.556977,4114718.49739483,214
"357",695983.431977,4114718.49739483,214
"358",695987.306977,4114718.49739483,214
"359",695991.181977,4114718.49739483,214
"360",695995.056977,4114718.49739483,214
"361",695998.931977,4114718.49739483,214
"362",696002.806977,4114718.49739483,214
"363",696068.681977,4114718.49739483,214
"364",696072.556977,4114718.49739483,214
"365",696076.431977,4114718.49739483,214
"366",696115.181977,4114718.49739483,214
"367",696347.681977,4114718.49739483,214
"368",696370.931977,4114718.49739483,214
"369",696374.806977,4114718.49739483,214
"370",696378.681977,4114718.49739483,214
"371",696382.556977,4114718.49739483,214
"372",696386.431977,4114718.49739483,214
"373",696405.806977,4114718.49739483,214
"374",695975.681977,4114714.6219623,214
"375",695979.556977,4114714.6219623,214
"376",695983.431977,4114714.6219623,214
"377",695987.306977,4114714.6219623,214
"378",695991.181977,4114714.6219623,214
"379",695995.056977,4114714.6219623,214
"380",695998.931977,4114714.6219623,214
"381",696068.681977,4114714.6219623,214
"382",696072.556977,4114714.6219623,214
"383",696076.431977,4114714.6219623,214
"384",696080.306977,4114714.6219623,214
"385",696107.431977,4114714.6219623,214
"386",696347.681977,4114714.6219623,214
"387",696370.931977,4114714.6219623,214
"388",696374.806977,4114714.6219623,214
"389",696378.681977,4114714.6219623,214
"390",696382.556977,4114714.6219623,214
"391",696386.431977,4114714.6219623,214
"392",695975.681977,4114710.74652978,214
"393",695979.556977,4114710.74652978,214
"394",695983.431977,4114710.74652978,214
"395",695987.306977,4114710.74652978,214
"396",695991.181977,4114710.74652978,214
"397",695995.056977,4114710.74652978,214
"398",696068.681977,4114710.74652978,214
"399",696072.556977,4114710.74652978,214
"400",696076.431977,4114710.74652978,214
"401",696080.306977,4114710.74652978,214
"402",696099.681977,4114710.74652978,214
"403",696347.681977,4114710.74652978,214
"404",696370.931977,4114710.74652978,214
"405",696374.806977,4114710.74652978,214
"406",696378.681977,4114710.74652978,214
"407",696382.556977,4114710.74652978,214
"408",696386.431977,4114710.74652978,214
"409",696401.931977,4114710.74652978,214
"410",695971.806977,4114706.87109725,214
"411",695991.181977,4114706.87109725,214
"412",695995.056977,4114706.87109725,214
"413",696068.681977,4114706.87109725,214
"414",696072.556977,4114706.87109725,214
"415",696076.431977,4114706.87109725,214
"416",696080.306977,4114706.87109725,214
"417",696347.681977,4114706.87109725,214
"418",696367.056977,4114706.87109725,214
"419",696370.931977,4114706.87109725,214
"420",696374.806977,4114706.87109725,214
"421",696378.681977,4114706.87109725,214
"422",696401.931977,4114706.87109725,214
"423",695991.181977,4114702.99566473,214
"424",695995.056977,4114702.99566473,214
"425",696068.681977,4114702.99566473,214
"426",696072.556977,4114702.99566473,214
"427",696076.431977,4114702.99566473,214
"428",696080.306977,4114702.99566473,214
"429",696084.181977,4114702.99566473,214
"430",696088.056977,4114702.99566473,214
"431",696351.556977,4114702.99566473,214
"432",696367.056977,4114702.99566473,214
"433",696370.931977,4114702.99566473,214
"434",696374.806977,4114702.99566473,214
"435",696378.681977,4114702.99566473,214
"436",696405.806977,4114702.99566473,214
"437",696421.306977,4114702.99566473,214
"438",696568.556977,4114702.99566473,214
"439",695991.181977,4114699.1202322,214
"440",695995.056977,4114699.1202322,214
"441",696068.681977,4114699.1202322,214
"442",696072.556977,4114699.1202322,214
"443",696076.431977,4114699.1202322,214
"444",696080.306977,4114699.1202322,214
"445",696084.181977,4114699.1202322,214
"446",696088.056977,4114699.1202322,214
"447",696355.431977,4114699.1202322,214
"448",696359.306977,4114699.1202322,214
"449",696363.181977,4114699.1202322,214
"450",696367.056977,4114699.1202322,214
"451",696370.931977,4114699.1202322,214
"452",696374.806977,4114699.1202322,214
"453",696378.681977,4114699.1202322,214
"454",696409.681977,4114699.1202322,214
"455",696436.806977,4114699.1202322,214
"456",696533.681977,4114699.1202322,214
"457",696537.556977,4114699.1202322,214
"458",696541.431977,4114699.1202322,214
"459",696564.681977,4114699.1202322,214
"460",696568.556977,4114699.1202322,214
"461",696064.806977,4114695.24479967,214
"462",696080.306977,4114695.24479967,214
"463",696084.181977,4114695.24479967,214
"464",696088.056977,4114695.24479967,214
"465",696355.431977,4114695.24479967,214
"466",696359.306977,4114695.24479967,214
"467",696363.181977,4114695.24479967,214
"468",696367.056977,4114695.24479967,214
"469",696370.931977,4114695.24479967,214
"470",696374.806977,4114695.24479967,214
"471",696378.681977,4114695.24479967,214
"472",696417.431977,4114695.24479967,214
"473",696440.681977,4114695.24479967,214
"474",696444.556977,4114695.24479967,214
"475",696448.431977,4114695.24479967,214
"476",696452.306977,4114695.24479967,214
"477",696502.681977,4114695.24479967,214
"478",696506.556977,4114695.24479967,214
"479",696510.431977,4114695.24479967,214
"480",696514.306977,4114695.24479967,214
"481",696518.181977,4114695.24479967,214
"482",696522.056977,4114695.24479967,214
"483",696525.931977,4114695.24479967,214
"484",696529.806977,4114695.24479967,214
"485",696545.306977,4114695.24479967,214
"486",696549.181977,4114695.24479967,214
"487",696553.056977,4114695.24479967,214
"488",696560.806977,4114695.24479967,214
"489",696564.681977,4114695.24479967,214
"490",696568.556977,4114695.24479967,214
"491",696572.431977,4114695.24479967,214
"492",695960.181977,4114691.36936715,214
"493",695964.056977,4114691.36936715,214
"494",695967.931977,4114691.36936715,214
"495",696064.806977,4114691.36936715,214
"496",696084.181977,4114691.36936715,214
"497",696088.056977,4114691.36936715,214
"498",696355.431977,4114691.36936715,214
"499",696359.306977,4114691.36936715,214
"500",696363.181977,4114691.36936715,214
"501",696367.056977,4114691.36936715,214
"502",696370.931977,4114691.36936715,214
"503",696374.806977,4114691.36936715,214
"504",696378.681977,4114691.36936715,214
"505",696456.181977,4114691.36936715,214
"506",696460.056977,4114691.36936715,214
"507",696463.931977,4114691.36936715,214
"508",696467.806977,4114691.36936715,214
"509",696471.681977,4114691.36936715,214
"510",696475.556977,4114691.36936715,214
"511",696479.431977,4114691.36936715,214
"512",696483.306977,4114691.36936715,214
"513",696487.181977,4114691.36936715,214
"514",696491.056977,4114691.36936715,214
"515",696494.931977,4114691.36936715,214
"516",696498.806977,4114691.36936715,214
"517",696556.931977,4114691.36936715,214
"518",696560.806977,4114691.36936715,214
"519",696564.681977,4114691.36936715,214
"520",696568.556977,4114691.36936715,214
"521",696572.431977,4114691.36936715,214
"522",696576.306977,4114691.36936715,214
"523",696580.181977,4114691.36936715,214
"524",695956.306977,4114687.49393462,214
"525",695960.181977,4114687.49393462,214
"526",695964.056977,4114687.49393462,214
"527",695967.931977,4114687.49393462,214
"528",695971.806977,4114687.49393462,214
"529",695975.681977,4114687.49393462,214
"530",696064.806977,4114687.49393462,214
"531",696084.181977,4114687.49393462,214
"532",696088.056977,4114687.49393462,214
"533",696359.306977,4114687.49393462,214
"534",696363.181977,4114687.49393462,214
"535",696367.056977,4114687.49393462,214
"536",696463.931977,4114687.49393462,214
"537",696467.806977,4114687.49393462,214
"538",696471.681977,4114687.49393462,214
"539",696487.181977,4114687.49393462,214
"540",696491.056977,4114687.49393462,214
"541",696494.931977,4114687.49393462,214
"542",696498.806977,4114687.49393462,214
"543",696560.806977,4114687.49393462,214
"544",696564.681977,4114687.49393462,214
"545",696568.556977,4114687.49393462,214
"546",696572.431977,4114687.49393462,214
"547",696576.306977,4114687.49393462,214
"548",696580.181977,4114687.49393462,214
"549",695956.306977,4114683.6185021,214
"550",695960.181977,4114683.6185021,214
"551",695964.056977,4114683.6185021,214
"552",695967.931977,4114683.6185021,214
"553",695971.806977,4114683.6185021,214
"554",695975.681977,4114683.6185021,214
"555",695979.556977,4114683.6185021,214
"556",696064.806977,4114683.6185021,214
"557",696084.181977,4114683.6185021,214
"558",696088.056977,4114683.6185021,214
"559",696467.806977,4114683.6185021,214
"560",696487.181977,4114683.6185021,214
"561",696491.056977,4114683.6185021,214
"562",696494.931977,4114683.6185021,214
"563",696498.806977,4114683.6185021,214
"564",696560.806977,4114683.6185021,214
"565",696564.681977,4114683.6185021,214
"566",696568.556977,4114683.6185021,214
"567",696572.431977,4114683.6185021,214
"568",696576.306977,4114683.6185021,214
"569",696580.181977,4114683.6185021,214
"570",695956.306977,4114679.74306957,214
"571",695960.181977,4114679.74306957,214
"572",695964.056977,4114679.74306957,214
"573",695967.931977,4114679.74306957,214
"574",695971.806977,4114679.74306957,214
"575",695975.681977,4114679.74306957,214
"576",695979.556977,4114679.74306957,214
"577",695983.431977,4114679.74306957,214
"578",695987.306977,4114679.74306957,214
"579",696064.806977,4114679.74306957,214
"580",696084.181977,4114679.74306957,214
"581",696088.056977,4114679.74306957,214
"582",696467.806977,4114679.74306957,214
"583",696487.181977,4114679.74306957,214
"584",696491.056977,4114679.74306957,214
"585",696494.931977,4114679.74306957,214
"586",696498.806977,4114679.74306957,214
"587",696560.806977,4114679.74306957,214
"588",696564.681977,4114679.74306957,214
"589",696568.556977,4114679.74306957,214
"590",696572.431977,4114679.74306957,214
"591",696576.306977,4114679.74306957,214
"592",696580.181977,4114679.74306957,214
"593",695960.181977,4114675.86763705,214
"594",695964.056977,4114675.86763705,214
"595",695967.931977,4114675.86763705,214
"596",695971.806977,4114675.86763705,214
"597",695975.681977,4114675.86763705,214
"598",695979.556977,4114675.86763705,214
"599",695983.431977,4114675.86763705,214
"600",695987.306977,4114675.86763705,214
"601",696064.806977,4114675.86763705,214
"602",696084.181977,4114675.86763705,214
"603",696088.056977,4114675.86763705,214
"604",696289.556977,4114675.86763705,214
"605",696460.056977,4114675.86763705,214
"606",696463.931977,4114675.86763705,214
"607",696502.681977,4114675.86763705,214
"608",696553.056977,4114675.86763705,214
"609",696556.931977,4114675.86763705,214
"610",696560.806977,4114675.86763705,214
"611",696564.681977,4114675.86763705,214
"612",696568.556977,4114675.86763705,214
"613",696572.431977,4114675.86763705,214
"614",696576.306977,4114675.86763705,214
"615",695960.181977,4114671.99220452,214
"616",695964.056977,4114671.99220452,214
"617",695967.931977,4114671.99220452,214
"618",695971.806977,4114671.99220452,214
"619",695975.681977,4114671.99220452,214
"620",695979.556977,4114671.99220452,214
"621",695983.431977,4114671.99220452,214
"622",695987.306977,4114671.99220452,214
"623",695991.181977,4114671.99220452,214
"624",696064.806977,4114671.99220452,214
"625",696084.181977,4114671.99220452,214
"626",696088.056977,4114671.99220452,214
"627",696382.556977,4114671.99220452,214
"628",696452.306977,4114671.99220452,214
"629",696456.181977,4114671.99220452,214
"630",695967.931977,4114668.11677199,214
"631",695971.806977,4114668.11677199,214
"632",695975.681977,4114668.11677199,214
"633",695979.556977,4114668.11677199,214
"634",695983.431977,4114668.11677199,214
"635",695987.306977,4114668.11677199,214
"636",695991.181977,4114668.11677199,214
"637",695995.056977,4114668.11677199,214
"638",695998.931977,4114668.11677199,214
"639",696002.806977,4114668.11677199,214
"640",696006.681977,4114668.11677199,214
"641",696010.556977,4114668.11677199,214
"642",696014.431977,4114668.11677199,214
"643",696018.306977,4114668.11677199,214
"644",696068.681977,4114668.11677199,214
"645",696084.181977,4114668.11677199,214
"646",696088.056977,4114668.11677199,214
"647",696549.181977,4114668.11677199,214
"648",695967.931977,4114664.24133947,214
"649",695971.806977,4114664.24133947,214
"650",695975.681977,4114664.24133947,214
"651",695979.556977,4114664.24133947,214
"652",695983.431977,4114664.24133947,214
"653",696018.306977,4114664.24133947,214
"654",696084.181977,4114664.24133947,214
"655",696088.056977,4114664.24133947,214
"656",696541.431977,4114664.24133947,214
"657",695967.931977,4114660.36590694,214
"658",695971.806977,4114660.36590694,214
"659",695975.681977,4114660.36590694,214
"660",695979.556977,4114660.36590694,214
"661",696076.431977,4114660.36590694,214
"662",696084.181977,4114660.36590694,214
"663",696088.056977,4114660.36590694,214
"664",695967.931977,4114656.49047442,214
"665",695971.806977,4114656.49047442,214
"666",695975.681977,4114656.49047442,214
"667",695979.556977,4114656.49047442,214
"668",696057.056977,4114656.49047442,214
"669",696084.181977,4114656.49047442,214
"670",696289.556977,4114656.49047442,214
"671",695952.431977,4114652.61504189,214
"672",695975.681977,4114652.61504189,214
"673",695979.556977,4114652.61504189,214
"674",696080.306977,4114652.61504189,214
"675",696289.556977,4114652.61504189,214
"676",695971.806977,4114648.73960936,214
"677",695975.681977,4114648.73960936,214
"678",695979.556977,4114648.73960936,214
"679",696060.931977,4114648.73960936,214
"680",695975.681977,4114644.86417684,214
"681",696010.556977,4114644.86417684,214
"682",696367.056977,4114640.98874431,214
"683",696370.931977,4114640.98874431,214
"684",696374.806977,4114640.98874431,214
"685",696378.681977,4114640.98874431,214
"686",696390.306977,4114640.98874431,214
"687",695983.431977,4114637.11331179,214
"688",696363.181977,4114637.11331179,214
"689",696064.806977,4114633.23787926,214
"690",696347.681977,4114633.23787926,214
"691",696382.556977,4114633.23787926,214
"692",696076.431977,4114629.36244673,214
"693",696394.181977,4114629.36244673,214
"694",696398.056977,4114629.36244673,214
"695",696401.931977,4114629.36244673,214
"696",695995.056977,4114625.48701421,214
"697",696033.806977,4114625.48701421,214
"698",696053.181977,4114625.48701421,214
"699",696076.431977,4114625.48701421,214
"700",696390.306977,4114625.48701421,214
"701",696394.181977,4114625.48701421,214
"702",696401.931977,4114625.48701421,214
"703",696405.806977,4114625.48701421,214
"704",696076.431977,4114621.61158168,214
"705",696386.431977,4114621.61158168,214
"706",696390.306977,4114621.61158168,214
"707",696405.806977,4114621.61158168,214
"708",696409.681977,4114621.61158168,214
"709",696413.556977,4114621.61158168,214
"710",696417.431977,4114621.61158168,214
"711",696421.306977,4114621.61158168,214
"712",696425.181977,4114621.61158168,214
"713",696429.056977,4114621.61158168,214
"714",696432.931977,4114621.61158168,214
"715",696436.806977,4114621.61158168,214
"716",696440.681977,4114621.61158168,214
"717",696444.556977,4114621.61158168,214
"718",696448.431977,4114621.61158168,214
"719",696452.306977,4114621.61158168,214
"720",696456.181977,4114621.61158168,214
"721",696460.056977,4114621.61158168,214
"722",696463.931977,4114621.61158168,214
"723",696467.806977,4114621.61158168,214
"724",696471.681977,4114621.61158168,214
"725",696475.556977,4114621.61158168,214
"726",696479.431977,4114621.61158168,214
"727",696483.306977,4114621.61158168,214
"728",696487.181977,4114621.61158168,214
"729",696491.056977,4114621.61158168,214
"730",696494.931977,4114621.61158168,214
"731",696498.806977,4114621.61158168,214
"732",696502.681977,4114621.61158168,214
"733",696506.556977,4114621.61158168,214
"734",696510.431977,4114621.61158168,214
"735",696514.306977,4114621.61158168,214
