1.438020485347776969e+02,1.575825334541518430e+02
1.575825334541518430e+02,1.713630183735259891e+02
1.713630183735259891e+02,1.851435032929001636e+02
1.851435032929001636e+02,1.989239882122743097e+02
1.989239882122743097e+02,2.127044731316484558e+02
