"","x","y","V3"
"395",695375.056977,4116160.15829448,210
"396",695378.931977,4116160.15829448,210
"397",695406.056977,4116160.15829448,210
"398",695409.931977,4116160.15829448,210
"399",695413.806977,4116160.15829448,210
"400",695417.681977,4116160.15829448,210
"401",695057.306977,4116156.28286196,210
"402",695061.181977,4116156.28286196,210
"403",695065.056977,4116156.28286196,210
"404",695068.931977,4116156.28286196,210
"405",695072.806977,4116156.28286196,210
"406",695076.681977,4116156.28286196,210
"407",695080.556977,4116156.28286196,210
"408",695084.431977,4116156.28286196,210
"409",695088.306977,4116156.28286196,210
"410",695092.181977,4116156.28286196,210
"411",695096.056977,4116156.28286196,210
"412",695099.931977,4116156.28286196,210
"413",695103.806977,4116156.28286196,210
"414",695107.681977,4116156.28286196,210
"415",695111.556977,4116156.28286196,210
"416",695115.431977,4116156.28286196,210
"417",695119.306977,4116156.28286196,210
"418",695123.181977,4116156.28286196,210
"419",695127.056977,4116156.28286196,210
"420",695130.931977,4116156.28286196,210
"421",695134.806977,4116156.28286196,210
"422",695138.681977,4116156.28286196,210
"423",695142.556977,4116156.28286196,210
"424",695146.431977,4116156.28286196,210
"425",695150.306977,4116156.28286196,210
"426",695154.181977,4116156.28286196,210
"427",695158.056977,4116156.28286196,210
"428",695161.931977,4116156.28286196,210
"429",695165.806977,4116156.28286196,210
"430",695169.681977,4116156.28286196,210
"431",695378.931977,4116156.28286196,210
"432",695421.556977,4116156.28286196,210
"433",695057.306977,4116152.40742943,210
"434",695061.181977,4116152.40742943,210
"435",695065.056977,4116152.40742943,210
"436",695068.931977,4116152.40742943,210
"437",695072.806977,4116152.40742943,210
"438",695076.681977,4116152.40742943,210
"439",695080.556977,4116152.40742943,210
"440",695084.431977,4116152.40742943,210
"441",695088.306977,4116152.40742943,210
"442",695092.181977,4116152.40742943,210
"443",695096.056977,4116152.40742943,210
"444",695099.931977,4116152.40742943,210
"445",695103.806977,4116152.40742943,210
"446",695107.681977,4116152.40742943,210
"447",695111.556977,4116152.40742943,210
"448",695115.431977,4116152.40742943,210
"449",695119.306977,4116152.40742943,210
"450",695123.181977,4116152.40742943,210
"451",695127.056977,4116152.40742943,210
"452",695130.931977,4116152.40742943,210
"453",695134.806977,4116152.40742943,210
"454",695138.681977,4116152.40742943,210
"455",695142.556977,4116152.40742943,210
"456",695146.431977,4116152.40742943,210
"457",695150.306977,4116152.40742943,210
"458",695154.181977,4116152.40742943,210
"459",695158.056977,4116152.40742943,210
"460",695161.931977,4116152.40742943,210
"461",695165.806977,4116152.40742943,210
"462",695169.681977,4116152.40742943,210
"463",695223.931977,4116152.40742943,210
"464",695378.931977,4116152.40742943,210
"465",695382.806977,4116152.40742943,210
"466",695386.681977,4116152.40742943,210
"467",695425.431977,4116152.40742943,210
"468",695045.681977,4116148.53199691,210
"469",695057.306977,4116148.53199691,210
"470",695061.181977,4116148.53199691,210
"471",695065.056977,4116148.53199691,210
"472",695068.931977,4116148.53199691,210
"473",695072.806977,4116148.53199691,210
"474",695076.681977,4116148.53199691,210
"475",695080.556977,4116148.53199691,210
"476",695084.431977,4116148.53199691,210
"477",695088.306977,4116148.53199691,210
"478",695092.181977,4116148.53199691,210
"479",695096.056977,4116148.53199691,210
"480",695099.931977,4116148.53199691,210
"481",695103.806977,4116148.53199691,210
"482",695107.681977,4116148.53199691,210
"483",695111.556977,4116148.53199691,210
"484",695115.431977,4116148.53199691,210
"485",695119.306977,4116148.53199691,210
"486",695123.181977,4116148.53199691,210
"487",695127.056977,4116148.53199691,210
"488",695130.931977,4116148.53199691,210
"489",695134.806977,4116148.53199691,210
"490",695138.681977,4116148.53199691,210
"491",695142.556977,4116148.53199691,210
"492",695146.431977,4116148.53199691,210
"493",695150.306977,4116148.53199691,210
"494",695154.181977,4116148.53199691,210
"495",695158.056977,4116148.53199691,210
"496",695161.931977,4116148.53199691,210
"497",695165.806977,4116148.53199691,210
"498",695169.681977,4116148.53199691,210
"499",695251.056977,4116148.53199691,210
"500",695378.931977,4116148.53199691,210
"501",695382.806977,4116148.53199691,210
"502",695386.681977,4116148.53199691,210
"503",695390.556977,4116148.53199691,210
"504",695429.306977,4116148.53199691,210
"505",695433.181977,4116148.53199691,210
"506",695437.056977,4116148.53199691,210
"507",695057.306977,4116144.65656438,210
"508",695061.181977,4116144.65656438,210
"509",695065.056977,4116144.65656438,210
"510",695068.931977,4116144.65656438,210
"511",695072.806977,4116144.65656438,210
"512",695076.681977,4116144.65656438,210
"513",695080.556977,4116144.65656438,210
"514",695084.431977,4116144.65656438,210
"515",695088.306977,4116144.65656438,210
"516",695092.181977,4116144.65656438,210
"517",695096.056977,4116144.65656438,210
"518",695099.931977,4116144.65656438,210
"519",695103.806977,4116144.65656438,210
"520",695107.681977,4116144.65656438,210
"521",695111.556977,4116144.65656438,210
"522",695115.431977,4116144.65656438,210
"523",695119.306977,4116144.65656438,210
"524",695123.181977,4116144.65656438,210
"525",695127.056977,4116144.65656438,210
"526",695130.931977,4116144.65656438,210
"527",695134.806977,4116144.65656438,210
"528",695138.681977,4116144.65656438,210
"529",695142.556977,4116144.65656438,210
"530",695146.431977,4116144.65656438,210
"531",695150.306977,4116144.65656438,210
"532",695154.181977,4116144.65656438,210
"533",695158.056977,4116144.65656438,210
"534",695161.931977,4116144.65656438,210
"535",695165.806977,4116144.65656438,210
"536",695169.681977,4116144.65656438,210
"537",695220.056977,4116144.65656438,210
"538",695251.056977,4116144.65656438,210
"539",695297.556977,4116144.65656438,210
"540",695378.931977,4116144.65656438,210
"541",695382.806977,4116144.65656438,210
"542",695386.681977,4116144.65656438,210
"543",695390.556977,4116144.65656438,210
"544",695433.181977,4116144.65656438,210
"545",695437.056977,4116144.65656438,210
"546",695057.306977,4116140.78113185,210
"547",695061.181977,4116140.78113185,210
"548",695065.056977,4116140.78113185,210
"549",695068.931977,4116140.78113185,210
"550",695072.806977,4116140.78113185,210
"551",695076.681977,4116140.78113185,210
"552",695080.556977,4116140.78113185,210
"553",695084.431977,4116140.78113185,210
"554",695088.306977,4116140.78113185,210
"555",695092.181977,4116140.78113185,210
"556",695096.056977,4116140.78113185,210
"557",695099.931977,4116140.78113185,210
"558",695103.806977,4116140.78113185,210
"559",695107.681977,4116140.78113185,210
"560",695111.556977,4116140.78113185,210
"561",695115.431977,4116140.78113185,210
"562",695119.306977,4116140.78113185,210
"563",695123.181977,4116140.78113185,210
"564",695127.056977,4116140.78113185,210
"565",695130.931977,4116140.78113185,210
"566",695134.806977,4116140.78113185,210
"567",695138.681977,4116140.78113185,210
"568",695142.556977,4116140.78113185,210
"569",695146.431977,4116140.78113185,210
"570",695150.306977,4116140.78113185,210
"571",695154.181977,4116140.78113185,210
"572",695158.056977,4116140.78113185,210
"573",695161.931977,4116140.78113185,210
"574",695165.806977,4116140.78113185,210
"575",695169.681977,4116140.78113185,210
"576",695251.056977,4116140.78113185,210
"577",695297.556977,4116140.78113185,210
"578",695378.931977,4116140.78113185,210
"579",695382.806977,4116140.78113185,210
"580",695386.681977,4116140.78113185,210
"581",695390.556977,4116140.78113185,210
"582",695394.431977,4116140.78113185,210
"583",695398.306977,4116140.78113185,210
"584",695437.056977,4116140.78113185,210
"585",695440.931977,4116140.78113185,210
"586",695444.806977,4116140.78113185,210
"587",695057.306977,4116136.90569933,210
"588",695061.181977,4116136.90569933,210
"589",695065.056977,4116136.90569933,210
"590",695068.931977,4116136.90569933,210
"591",695072.806977,4116136.90569933,210
"592",695076.681977,4116136.90569933,210
"593",695080.556977,4116136.90569933,210
"594",695084.431977,4116136.90569933,210
"595",695088.306977,4116136.90569933,210
"596",695092.181977,4116136.90569933,210
"597",695096.056977,4116136.90569933,210
"598",695099.931977,4116136.90569933,210
"599",695103.806977,4116136.90569933,210
"600",695107.681977,4116136.90569933,210
"601",695111.556977,4116136.90569933,210
"602",695115.431977,4116136.90569933,210
"603",695119.306977,4116136.90569933,210
"604",695123.181977,4116136.90569933,210
"605",695127.056977,4116136.90569933,210
"606",695130.931977,4116136.90569933,210
"607",695134.806977,4116136.90569933,210
"608",695138.681977,4116136.90569933,210
"609",695142.556977,4116136.90569933,210
"610",695146.431977,4116136.90569933,210
"611",695150.306977,4116136.90569933,210
"612",695154.181977,4116136.90569933,210
"613",695158.056977,4116136.90569933,210
"614",695161.931977,4116136.90569933,210
"615",695165.806977,4116136.90569933,210
"616",695216.181977,4116136.90569933,210
"617",695251.056977,4116136.90569933,210
"618",695386.681977,4116136.90569933,210
"619",695390.556977,4116136.90569933,210
"620",695394.431977,4116136.90569933,210
"621",695398.306977,4116136.90569933,210
"622",695440.931977,4116136.90569933,210
"623",695444.806977,4116136.90569933,210
"624",695448.681977,4116136.90569933,210
"625",695057.306977,4116133.0302668,210
"626",695061.181977,4116133.0302668,210
"627",695065.056977,4116133.0302668,210
"628",695068.931977,4116133.0302668,210
"629",695072.806977,4116133.0302668,210
"630",695076.681977,4116133.0302668,210
"631",695080.556977,4116133.0302668,210
"632",695084.431977,4116133.0302668,210
"633",695088.306977,4116133.0302668,210
"634",695092.181977,4116133.0302668,210
"635",695096.056977,4116133.0302668,210
"636",695099.931977,4116133.0302668,210
"637",695103.806977,4116133.0302668,210
"638",695107.681977,4116133.0302668,210
"639",695111.556977,4116133.0302668,210
"640",695115.431977,4116133.0302668,210
"641",695119.306977,4116133.0302668,210
"642",695123.181977,4116133.0302668,210
"643",695127.056977,4116133.0302668,210
"644",695130.931977,4116133.0302668,210
"645",695134.806977,4116133.0302668,210
"646",695138.681977,4116133.0302668,210
"647",695142.556977,4116133.0302668,210
"648",695146.431977,4116133.0302668,210
"649",695150.306977,4116133.0302668,210
"650",695212.306977,4116133.0302668,210
"651",695386.681977,4116133.0302668,210
"652",695390.556977,4116133.0302668,210
"653",695394.431977,4116133.0302668,210
"654",695398.306977,4116133.0302668,210
"655",695402.181977,4116133.0302668,210
"656",695444.806977,4116133.0302668,210
"657",695448.681977,4116133.0302668,210
"658",695057.306977,4116129.15483428,210
"659",695061.181977,4116129.15483428,210
"660",695065.056977,4116129.15483428,210
"661",695068.931977,4116129.15483428,210
"662",695072.806977,4116129.15483428,210
"663",695076.681977,4116129.15483428,210
"664",695080.556977,4116129.15483428,210
"665",695084.431977,4116129.15483428,210
"666",695088.306977,4116129.15483428,210
"667",695092.181977,4116129.15483428,210
"668",695096.056977,4116129.15483428,210
"669",695099.931977,4116129.15483428,210
"670",695103.806977,4116129.15483428,210
"671",695107.681977,4116129.15483428,210
"672",695111.556977,4116129.15483428,210
"673",695115.431977,4116129.15483428,210
"674",695119.306977,4116129.15483428,210
"675",695123.181977,4116129.15483428,210
"676",695127.056977,4116129.15483428,210
"677",695130.931977,4116129.15483428,210
"678",695134.806977,4116129.15483428,210
"679",695138.681977,4116129.15483428,210
"680",695142.556977,4116129.15483428,210
"681",695146.431977,4116129.15483428,210
"682",695150.306977,4116129.15483428,210
"683",695208.431977,4116129.15483428,210
"684",695390.556977,4116129.15483428,210
"685",695394.431977,4116129.15483428,210
"686",695398.306977,4116129.15483428,210
"687",695402.181977,4116129.15483428,210
"688",695406.056977,4116129.15483428,210
"689",695409.931977,4116129.15483428,210
"690",695413.806977,4116129.15483428,210
"691",695417.681977,4116129.15483428,210
"692",695448.681977,4116129.15483428,210
"693",695053.431977,4116125.27940175,210
"694",695057.306977,4116125.27940175,210
"695",695088.306977,4116125.27940175,210
"696",695092.181977,4116125.27940175,210
"697",695096.056977,4116125.27940175,210
"698",695099.931977,4116125.27940175,210
"699",695103.806977,4116125.27940175,210
"700",695107.681977,4116125.27940175,210
"701",695111.556977,4116125.27940175,210
"702",695115.431977,4116125.27940175,210
"703",695119.306977,4116125.27940175,210
"704",695123.181977,4116125.27940175,210
"705",695127.056977,4116125.27940175,210
"706",695130.931977,4116125.27940175,210
"707",695134.806977,4116125.27940175,210
"708",695138.681977,4116125.27940175,210
"709",695142.556977,4116125.27940175,210
"710",695204.556977,4116125.27940175,210
"711",695398.306977,4116125.27940175,210
"712",695402.181977,4116125.27940175,210
"713",695406.056977,4116125.27940175,210
"714",695409.931977,4116125.27940175,210
"715",695413.806977,4116125.27940175,210
"716",695417.681977,4116125.27940175,210
"717",695448.681977,4116125.27940175,210
"718",695049.556977,4116121.40396923,210
"719",695053.431977,4116121.40396923,210
"720",695057.306977,4116121.40396923,210
"721",695088.306977,4116121.40396923,210
"722",695092.181977,4116121.40396923,210
"723",695096.056977,4116121.40396923,210
"724",695099.931977,4116121.40396923,210
"725",695103.806977,4116121.40396923,210
"726",695107.681977,4116121.40396923,210
"727",695111.556977,4116121.40396923,210
"728",695115.431977,4116121.40396923,210
"729",695119.306977,4116121.40396923,210
"730",695123.181977,4116121.40396923,210
"731",695127.056977,4116121.40396923,210
"732",695130.931977,4116121.40396923,210
"733",695134.806977,4116121.40396923,210
"734",695138.681977,4116121.40396923,210
"735",695200.681977,4116121.40396923,210
